Geo ID,INTPTLAT,INTPTLON,ZIPCODE
484910203264,30.503764,-97.8521265,78613
482090103091,29.899816,-97.9116089,78666
482090109151,30.0974481,-97.8600023,78610
482090108162,30.1990621,-97.9798561,78737
482090109252,29.9982247,-97.8725826,78640
482090108164,30.193271,-97.9900608,78737
482090108163,30.1595615,-97.9945155,
482090109253,29.9993589,-97.8812884,78640
482090104011,29.8575486,-97.9226288,78666
482090109232,30.0723637,-97.7949615,78610
482090108165,30.1705674,-97.9802053,78737
482090106012,29.88864,-97.9612092,78666
482090109111,30.1131211,-97.85331,78610
482090109211,30.0068941,-97.8067418,78640
482090109112,30.1113515,-97.8693825,78610
482090109192,30.0180277,-97.8145596,78640
482090109131,30.080857,-97.8295172,78610
482090109162,29.9860173,-97.8489318,78640
482090107034,29.893666,-97.9372365,78666
482090108093,30.2169195,-98.0519608,78620
482090106013,29.8784721,-97.9626512,78666
482090109223,30.0439026,-97.8319242,78610
482090109122,30.1049954,-97.9081808,78610
482090104021,29.8388558,-97.919154,78666
482090103023,29.8768507,-97.9250004,78666
482090103082,29.8954517,-97.9208352,78666
482090103051,29.8861654,-97.8986182,78666
482090103073,29.8868668,-97.9209621,78666
484910206082,30.5543996,-97.7394881,78681
482090108142,30.0293179,-98.1149136,78676
482090109191,30.0250173,-97.8420305,78640
482090106021,29.8692886,-97.9790433,78666
482090107033,29.8971187,-97.9551536,78666
482090109161,30.007707,-97.8365666,78640
482090107032,29.9026393,-97.9441081,78666
482090109182,29.9806898,-97.8585619,78640
482090103053,29.8940763,-97.9081439,
482090105003,29.8328983,-97.9846371,
482090106011,29.8821247,-97.9558003,78666
482090106031,29.8871823,-97.9714949,78666
482090103071,29.8885754,-97.9277952,78666
484910205121,30.4790402,-97.6887757,78682
482090109172,29.9380204,-97.8638251,78656
482090108123,29.9501349,-98.0563301,
484910208103,30.5052505,-97.5583542,78634
482090109133,30.0954268,-97.834565,78610
482090108102,29.9606329,-98.1339896,
482090107041,29.9421998,-98.004026,78666
484910203381,30.5522664,-97.8668242,78641
482090109212,29.9956742,-97.7816595,
484910215142,30.5565031,-97.6728223,78665
482090109163,29.9686952,-97.8118819,
482090108171,30.2313768,-98.0981823,78620
482090104023,29.8210432,-97.9676711,78666
482090106022,29.8590412,-97.9808072,78666
482090108141,30.0145682,-98.1101396,78676
484910203344,30.4714572,-97.8210436,78613
484910203332,30.4646835,-97.8315115,78613
482090103092,29.9248509,-97.8978963,
484910203491,30.514355,-97.8192745,78613
484910203311,30.5625089,-97.8828578,78641
484910208191,30.5079403,-97.5141148,78634
482090103061,29.9160786,-97.8790204,78666
484910207132,30.4950609,-97.6251529,78664
482090106023,29.8572981,-98.0199445,
484910205112,30.4922004,-97.6816717,78681
482090106032,29.8961084,-98.0314288,
484910203302,30.630287,-97.964049,
484910202081,30.7595751,-97.9297043,78642
484910202033,30.754459,-97.7624053,78628
484910203471,30.5026709,-97.7977517,78613
484910203341,30.4710868,-97.8069519,78613
484910208163,30.5098554,-97.5784387,78634
484910203322,30.5670703,-97.8577324,78641
484910201181,30.7037173,-97.7269691,78633
484910203561,30.4808163,-97.8181232,78713
484910206042,30.5488973,-97.7572015,
484910201182,30.7040164,-97.7419926,78633
484910215103,30.567681,-97.6884377,78665
484910204063,30.4409239,-97.7684202,78729
484910208142,30.5154072,-97.6010978,78664
484910215101,30.5763716,-97.6785358,78665
484910203292,30.6326595,-97.8701491,78641
484910205142,30.5155227,-97.7268881,78781
484910201162,30.7110428,-97.7112991,78633
484910201211,30.6534314,-97.7075688,78628
484910201241,30.6247382,-97.7514062,78628
484910207092,30.4931097,-97.6639899,78664
484910205161,30.4948272,-97.7647671,78717
484910207111,30.5068517,-97.6317536,78665
484910203113,30.4744834,-97.7879862,78717
484910203371,30.5274936,-97.8626577,78613
484910208162,30.5349158,-97.5833083,78634
484910208182,30.5428035,-97.6102671,78665
484910203351,30.502619,-97.8417687,78613
484910201161,30.7297043,-97.6939441,
484910201063,30.6972052,-97.6924868,78628
484910208131,30.5504448,-97.5475213,78634
484910207091,30.4893682,-97.6710809,78664
484910203301,30.6767084,-97.9866246,
484910203391,30.5735183,-97.8099566,78641
484910206081,30.5541162,-97.7492488,78681
484910215151,30.560662,-97.6665084,78665
484910215173,30.5302319,-97.6558461,78664
484910215091,30.5770325,-97.6576545,78665
484910208141,30.516621,-97.5967185,78664
484530023272,30.237592,-97.7126238,78741
484910215093,30.5710423,-97.663911,78665
484910208223,30.6551647,-97.6474938,78626
484910203511,30.5458207,-97.8341588,78641
484910203513,30.5456004,-97.8139571,78613
484910215141,30.5611504,-97.6743192,78665
484910201172,30.7400942,-97.718787,78633
484530435002,30.373161,-97.6517612,78754
484910208122,30.5642996,-97.5480248,78634
484910214042,30.6322842,-97.636339,78626
484910203542,30.519305,-97.8562918,78613
484910203373,30.5449535,-97.855226,78641
484910201202,30.6732502,-97.8287161,78628
484910205131,30.4668662,-97.6905798,78728
484910208102,30.5219928,-97.5618115,78634
484910206091,30.5699483,-97.7541734,78628
484910203312,30.5739065,-97.8625715,78641
484530005003,30.2939335,-97.7350124,78705
484910208161,30.5160192,-97.5860836,78634
484530457002,30.4413872,-97.6729203,78728
484910206043,30.5710122,-97.767816,78628
484910205173,30.4919868,-97.7400398,78781
484910201243,30.6254794,-97.7954773,78628
484910215161,30.5450574,-97.6632917,78665
484910203411,30.5697159,-97.8384859,78641
484910208151,30.5192415,-97.6056373,78664
484910205033,30.4908803,-97.7270805,78781
484910205071,30.5023846,-97.7364196,78781
484530003025,30.3034546,-97.7346888,78751
484910203291,30.6248487,-97.8698538,78641
484910203321,30.5607856,-97.8517988,78641
484910203363,30.4992639,-97.8245676,78613
484530365001,30.3147491,-98.0442382,
484910201242,30.6114904,-97.763883,78628
484910201232,30.6147015,-97.7111991,78628
484910215102,30.5791608,-97.6675359,78665
484910202071,30.6881923,-97.9002087,78642
484910202073,30.7238091,-97.911725,
484910208211,30.5944569,-97.6286655,78626
484910208183,30.5633617,-97.6113285,78665
484910215104,30.5676518,-97.677505,78665
484910201222,30.636792,-97.7442914,78628
484910214043,30.6299793,-97.6486282,78626
484910203562,30.4799915,-97.8093376,78613
484910203431,30.585606,-97.9081763,
484910203352,30.5040045,-97.828791,78613
484910208172,30.5427714,-97.5796912,78634
484910205151,30.5066736,-97.730519,78781
484910208101,30.509207,-97.5735013,78634
484910201171,30.725383,-97.7123211,78633
484910208112,30.5252101,-97.5486654,78634
484910208171,30.5557596,-97.5943386,78634
484910216014,30.811649,-97.5990237,76537
484910205163,30.4896312,-97.7617167,78717
484910214041,30.6378808,-97.6368828,78626
484910203343,30.4767209,-97.8312324,78713
484910208202,30.5260503,-97.5376774,78634
484910203521,30.5313891,-97.8186616,78613
484910207112,30.5042096,-97.6249125,78665
484910207102,30.4800983,-97.6559936,78664
484910206062,30.5412404,-97.7460925,78781
484910203331,30.4708684,-97.8347542,78613
484910205122,30.4862623,-97.685955,78682
484910201062,30.7058887,-97.6869866,
484910201212,30.6410799,-97.6929959,78628
484910203263,30.4820701,-97.8395313,78613
484910207101,30.4844932,-97.6401293,78664
484910203361,30.4941453,-97.8334126,78713
484910215182,30.5361305,-97.6620712,78664
484530323003,30.354416,-97.7518682,78731
484910215172,30.5248346,-97.6602344,78664
484910206071,30.541758,-97.7166375,78681
484910205083,30.5000715,-97.7826965,78717
484910208143,30.5037673,-97.6092249,78664
484910214072,30.6054879,-97.660113,78626
484910205094,30.5126503,-97.7453894,78717
484910203421,30.6017833,-97.8749424,78641
484530022142,30.2901644,-97.6508131,78724
484910201233,30.6271758,-97.7096698,78628
484910214051,30.6472646,-97.6573419,78626
484910215122,30.5262145,-97.6497783,78665
484910208123,30.5850456,-97.5688867,
484910208121,30.5730134,-97.5943239,78634
484910203372,30.535117,-97.8664075,78641
484910203461,30.5388972,-97.792883,78613
484530023254,30.2323182,-97.7143954,78741
484910215111,30.5345671,-97.6284526,78665
484910214053,30.6005698,-97.6431962,78626
484910215181,30.5392249,-97.65609,78664
484910206073,30.5498876,-97.723448,78681
484910203541,30.520114,-97.8642531,78613
484910206072,30.5499957,-97.7010756,78680
484910201142,30.6562537,-97.681689,78628
484910206083,30.5621819,-97.7183351,78781
484910214061,30.5960909,-97.6767028,78665
484910215092,30.5818724,-97.6497288,78665
484910205172,30.5004101,-97.742775,78781
484910215121,30.5331793,-97.6430287,78665
484910205111,30.4950921,-97.6881484,78681
484910207042,30.4984427,-97.6727179,78664
484530024432,30.1992212,-97.7731079,78745
484910207073,30.5030243,-97.6578182,78664
484910203362,30.487393,-97.8339689,78713
484910201231,30.6210917,-97.6984484,78628
484910203493,30.5212089,-97.8216697,78613
484910205034,30.4917971,-97.7152984,78681
484910201221,30.6645427,-97.7786161,78628
484910201191,30.7233321,-97.7579236,78633
484910208201,30.5381458,-97.5536571,78634
484910214062,30.6159608,-97.679751,78626
484910208111,30.5259406,-97.5603973,78634
484910214052,30.6181003,-97.6573502,78626
484910208132,30.5964059,-97.5244774,
484910201144,30.6670369,-97.6751022,78628
484910203342,30.4773104,-97.8240389,78613
484910207121,30.499517,-97.6422864,78665
484910206061,30.5378882,-97.7338067,78681
484910205132,30.4685841,-97.6986332,78728
484910201201,30.6647848,-97.847407,78642
484910203333,30.4664717,-97.825869,78613
484910208222,30.6141149,-97.5715807,
484910215023,30.5345442,-97.6747158,78664
484530023213,30.2267801,-97.6955192,78742
484910205171,30.4929039,-97.7464436,78717
484910208221,30.6578952,-97.6178433,78262
484910208181,30.5586794,-97.6210311,78665
484910215132,30.5412508,-97.6856318,78680
484910215171,30.5223288,-97.6653614,78664
484910215131,30.5491774,-97.6833319,78665
484910202052,30.737769,-97.8155651,
484530023252,30.2275429,-97.7046691,78741
484910201183,30.717643,-97.7445675,78633
484910208164,30.5049348,-97.5916926,78664
484530444001,30.4302032,-97.632624,78691
484910206092,30.5766505,-97.7321598,78781
484910215162,30.5646727,-97.6537927,78665
484910202032,30.7273634,-97.7298619,78633
484910215152,30.5522389,-97.6658107,78665
484910202061,30.8417951,-97.8096985,76572
484910207093,30.4906667,-97.6571343,78664
484910202051,30.7091936,-97.855148,78633
484910202062,30.8058005,-97.8681842,
484910205162,30.4925601,-97.7702626,78717
484910202072,30.6923751,-97.924615,
484910214071,30.6295308,-97.6713047,78626
484910203503,30.5067445,-97.8053042,78613
484910203532,30.5252557,-97.849016,78613
484910203481,30.5283533,-97.7980374,78613
484910203191,30.5548658,-97.8372258,78641
484910203451,30.5175933,-97.7710549,78717
484910207122,30.4926189,-97.6406413,78664
484910203531,30.5190347,-97.8468866,78613
484530440001,30.3912267,-97.6559894,78753
484910203512,30.546196,-97.8271639,78641
484910207131,30.493069,-97.6131425,78664
484910203192,30.5603395,-97.8273981,78641
484910203193,30.5548902,-97.8277141,78641
484910203452,30.5138137,-97.7623771,78613
484910203441,30.5810587,-97.8662522,78641
484530023144,30.2273812,-97.719107,78741
484910203501,30.5118508,-97.8026382,78613
484910203492,30.508172,-97.8157382,78613
484910203194,30.5617787,-97.81121,78641
484910203502,30.5190348,-97.8033146,78613
484910203472,30.5187729,-97.7812311,78613
484530025005,30.4181218,-97.7541564,78859
484910205141,30.5221204,-97.7245845,78781
484910203401,30.5962242,-97.8428536,
484530342002,30.4378031,-97.7478964,78727
484910205152,30.5081977,-97.7220972,78681
484910205052,30.5172606,-97.7094405,78681
484910205174,30.4898362,-97.7331193,78781
484910203453,30.5256286,-97.7639524,78613
484910205051,30.5132844,-97.7139817,78681
484530022141,30.2936767,-97.657363,78723
484910203551,30.4896817,-97.8213357,78613
484530403001,30.3463938,-97.68552,78753
484530320003,30.2301875,-97.8327365,78749
484530022151,30.2587525,-97.5700348,78724
484530023241,30.2357646,-97.7200114,78741
484530433002,30.3308302,-97.6910784,78752
484530444002,30.4340284,-97.6428301,78691
484530340003,30.3296639,-97.9447278,78738
484530024191,30.1954505,-97.7637023,78744
484530024521,30.2021528,-97.6276635,78714
484530023212,30.234071,-97.6902858,78741
484530331002,30.359797,-97.9916606,78738
484530376001,30.384099,-97.9981721,78645
484530311001,30.2017356,-97.9403204,78737
484530021102,30.2780303,-97.6724415,78721
484530011031,30.2590809,-97.73992,78767
484530022201,30.3169719,-97.6396062,78724
484530376002,30.4719551,-97.9314518,78645
484530024371,30.1659019,-97.7948187,78748
484530306001,30.3512928,-97.7557519,78731
484530006082,30.2836545,-97.7434434,78712
484530326001,30.4189267,-97.7742897,78859
484530354002,30.3518902,-98.0442017,78669
484530462001,30.4777105,-97.6349758,78660
484530322001,30.3596299,-97.7603667,78731
484530306005,30.3475684,-97.7679433,78731
484530013081,30.2276787,-97.7650543,78704
484530023231,30.2381013,-97.748289,78704
484530012004,30.26744,-97.7539977,78703
484530023222,30.221263,-97.7528359,78704
484530436002,30.3366945,-97.6648121,78752
484530436001,30.3417916,-97.6513923,78754
484530440002,30.4000197,-97.6645181,78753
484530341002,30.444446,-97.7483081,78729
484530369003,30.3449128,-97.9776946,78738
484530404002,30.361396,-97.736768,78757
484530302004,30.3657143,-97.7457102,78759
484530416001,30.3570029,-97.68056,78753
484530302001,30.3740838,-97.7469222,78759
484530374001,30.4371716,-98.0049554,78645
484530301001,30.3819418,-97.7565299,78759
484530308002,30.3924653,-97.7486693,78759
484530412001,30.4000489,-97.6816424,78753
484530332001,30.1329924,-97.8409995,78652
484530308003,30.4047325,-97.7537102,78759
484530305003,30.3696708,-97.7939719,78731
484530469003,30.4607081,-97.5892047,78660
484530307001,30.3535137,-97.7779628,78731
484530412002,30.4085614,-97.6869949,78758
484530343002,30.4433149,-97.8221276,78726
484530338001,30.433074,-97.7836756,78750
484530350001,30.3787595,-97.8648254,78730
484530020042,30.2395848,-97.784876,78704
484530336003,30.3646827,-97.9622055,78734
484530448001,30.4148189,-97.5981651,78660
484530365002,30.3680403,-98.1172101,
484530022162,30.2224933,-97.5571211,78725
484530024492,30.1566349,-97.6637092,78719
484530024533,30.2033187,-97.5614109,
484530024483,30.1829936,-97.7262826,78744
484530428003,30.4590944,-97.6267564,78660
484530452002,30.4235712,-97.6847641,78727
484530326002,30.4065207,-97.7812512,78759
484530024451,30.1465875,-97.7913863,78748
484530349001,30.3806574,-97.8900018,78732
484530024362,30.0910391,-97.6579099,78617
484530443001,30.4111153,-97.6430378,78691
484530447001,30.4143113,-97.6281881,78660
484530460002,30.4872071,-97.6163717,78664
484530422001,30.4108566,-97.7044132,78758
484530430003,30.4393593,-97.6910329,78728
484530359002,30.6074583,-97.9937039,
484530312005,30.2141459,-97.859301,78749
484530458001,30.4078569,-97.4406984,78653
484530022183,30.3099267,-97.470676,
484530022194,30.2910849,-97.4955826,78621
484530022171,30.3388855,-97.4539167,78621
484530456001,30.459202,-97.6842684,78728
484530426002,30.4520633,-97.6500406,78660
484530022172,30.343797,-97.5332113,78653
484530024501,30.1373273,-97.6130311,78617
484530308001,30.4079563,-97.7594158,78759
484530024072,30.1463422,-97.811252,78748
484530445002,30.443039,-97.6351425,78660
484530019212,30.2944105,-97.8695853,78735
484530333003,30.1844329,-97.9236887,78739
484530355001,30.4857727,-97.8582899,78713
484530407005,30.3737784,-97.7171922,78758
484530469002,30.4477558,-97.5763746,78660
484530023242,30.2330217,-97.7182491,78741
484530357001,30.4576894,-97.8565544,78613
484530428002,30.4509135,-97.6341711,78691
484530435001,30.3806358,-97.6485117,78753
484530022222,30.2974782,-97.6292814,78724
484530023261,30.244493,-97.7125417,78741
484530346002,30.4067403,-97.846335,78726
484530467001,30.470898,-97.5769043,78660
484530350003,30.3619897,-97.8855373,78732
484530469001,30.4547865,-97.5673635,78660
484530022152,30.2627215,-97.5917232,78724
484530024482,30.2016485,-97.6954345,78744
484530340002,30.3127986,-97.9255472,78738
484530455001,30.4536578,-97.6920883,78728
484530346003,30.4088624,-97.8321068,
484530024372,30.1579505,-97.7956163,78748
484530023211,30.2340963,-97.6956408,78741
484530023273,30.238862,-97.7065829,78741
484530333005,30.1800003,-97.9137764,78737
484530342001,30.4299706,-97.745048,78859
484530004013,30.2855617,-97.7297581,78712
484530445001,30.4288638,-97.618586,78660
484530403004,30.3533277,-97.6888401,78753
484530425003,30.4401184,-97.54538,78660
484530367002,30.1916249,-97.914771,78737
484530005004,30.2935354,-97.7308719,78705
484530346001,30.4228764,-97.8312572,78726
484530457001,30.4464063,-97.6711976,78728
484530003081,30.2961202,-97.6944443,78723
484530003091,30.2945494,-97.7029865,78723
484530344001,30.4308781,-97.8387944,78726
484530022221,30.3026235,-97.6360779,78724
484530318002,30.1845976,-97.8227741,78748
484530467002,30.4764641,-97.5842693,78660
484530462003,30.4734146,-97.6271679,78664
484530430002,30.4376615,-97.6866877,78728
484530454002,30.4035607,-97.721309,78758
484530019143,30.2513378,-97.8428626,78735
484530024522,30.185926,-97.6308751,78714
484530460001,30.4976035,-97.5923565,
484530024433,30.1947833,-97.7722404,78745
484530003021,30.299731,-97.7195388,78751
484530002053,30.3202581,-97.7314608,78756
484530318001,30.1805383,-97.8268555,78748
484530461001,30.4715763,-97.6078609,78660
484530427001,30.4603664,-97.64134,78660
484530023251,30.2315444,-97.7090379,78741
484530341001,30.4448574,-97.732286,78729
484530341003,30.4407482,-97.7442423,78727
484530359003,30.5602107,-97.9004819,78641
484530372003,30.1608906,-97.8484161,78748
484530432002,30.3473691,-97.699134,78753
484530361001,30.5286086,-97.8795544,78641
484530003093,30.3020804,-97.7059301,78723
484530431003,30.3552366,-97.6974369,78758
484530433001,30.3339028,-97.6977217,78752
484530432001,30.349891,-97.6957848,78753
484530465001,30.4625119,-97.6582189,78664
484530362001,30.5290168,-97.9117912,78641
484530360001,30.5427758,-97.9046853,78641
484530359001,30.5561689,-97.9308481,
484530024443,30.1967555,-97.7824419,78745
484530400001,30.3381903,-97.7057278,78752
484530372001,30.1519006,-97.845113,78748
484530024381,30.1572832,-97.8146341,78748
484530318004,30.1767918,-97.825232,78748
484530309001,30.1944885,-97.8162429,78715
484530332002,30.1517243,-97.8304739,78748
484530432003,30.3519268,-97.7021453,78753
484530434001,30.3284539,-97.699033,78752
484530403002,30.3513395,-97.6788215,78753
484530024471,30.1941946,-97.7332525,78744
484530439002,30.3972428,-97.6474639,78753
484530023253,30.2326242,-97.7021236,78741
484530023201,30.221926,-97.6951754,78742
484530023145,30.2225924,-97.7123323,78741
484530303003,30.2171861,-97.7934236,78745
484530443003,30.4253426,-97.6505522,78691
484530023041,30.2442403,-97.7278838,78741
484530303001,30.2277107,-97.7961015,78745
484530468002,30.4665938,-97.5613484,
484530022143,30.2763965,-97.6536056,78721
484530003092,30.289294,-97.7032871,78722
484530368001,30.1876407,-97.8877829,78739
484530326003,30.4083255,-97.7733225,78759
484530021103,30.271753,-97.6795484,78721
484530002054,30.3258666,-97.7308018,78756
484530013122,30.2452677,-97.7539204,78704
484530442001,30.4301484,-97.663273,78660
484530024481,30.2112517,-97.6982295,78744
484530020071,30.2437223,-97.7790841,78704
484530024411,30.1814813,-97.7698558,78744
484530421004,30.4174026,-97.681335,78727
484530023271,30.2419928,-97.6946608,78741
484530409003,30.3780333,-97.6925235,78758
484530022161,30.2423658,-97.6171675,78725
484530367004,30.2007407,-97.9014425,78737
484530011022,30.266609,-97.7450234,78701
484530304001,30.2089285,-97.8105372,78715
484530409002,30.3760876,-97.6964877,78758
484530321003,30.2143161,-97.8173585,78715
484530019112,30.2585241,-97.7909024,78746
484530434002,30.3247377,-97.7012658,78752
484530315002,30.3781737,-97.9274369,78734
484530021054,30.3169564,-97.7053727,78723
484530418002,30.3944477,-97.7038707,78758
484530315004,30.3628168,-97.9310395,78734
484530350002,30.3858404,-97.87715,78732
484530006072,30.2867081,-97.7463836,78705
484530006063,30.2894014,-97.746111,78705
484530024511,30.1674716,-97.77431,78747
484530406002,30.3640659,-97.7057046,78758
484530314003,30.3893149,-97.9458819,78734
484530024442,30.2025119,-97.7798612,78745
484530312002,30.2208548,-97.8472216,78749
484530024382,30.1678619,-97.8042256,78748
484530347002,30.2227777,-97.8814398,78737
484530312003,30.2208956,-97.8709661,78749
484530024373,30.1713027,-97.7920763,78715
484530333001,30.1632825,-97.8688188,78739
484530407004,30.375428,-97.7141391,78758
484530407003,30.3677726,-97.7144025,78758
484530327001,30.4249217,-97.7730178,78859
484530408003,30.3842914,-97.7110517,78758
484530314002,30.4043358,-97.9121703,78734
484530011021,30.2684664,-97.7492191,78701
484530019171,30.2787518,-97.8374308,78735
484530400003,30.343709,-97.7010959,78752
484530334002,30.2101653,-97.8449107,78749
484530418001,30.3993989,-97.699842,78758
484530330001,30.2358706,-97.8873685,78736
484530405003,30.357715,-97.7260069,78757
484530315001,30.3443093,-97.9542916,78734
484530347001,30.2306459,-97.8711823,78749
484530329002,30.357,-97.8523643,78730
484530014012,30.2573651,-97.7446928,78741
484530342003,30.4322725,-97.752259,78859
484530439001,30.404245,-97.6500993,78753
484530363001,30.5486587,-97.9935289,
484530317001,30.1831802,-97.8330729,78748
484530371001,30.1660102,-97.8552489,78748
484530443002,30.4184988,-97.6541239,78660
484530309005,30.1947727,-97.8267855,78715
484530371002,30.1562388,-97.8574138,78748
484530333002,30.167421,-97.8639035,78739
484530024512,30.157356,-97.7832595,78747
484530309003,30.2022141,-97.8159746,78745
484530338003,30.427039,-97.8001999,78750
484530327002,30.4276417,-97.7657973,78859
484530329003,30.3786719,-97.8366774,78730
484530337001,30.4396997,-97.8023508,78750
484530337002,30.4398295,-97.7906726,78750
484530344002,30.4423856,-97.8305597,78726
484530339002,30.3416231,-97.8693712,78733
480219508053,30.0392463,-97.5823593,
480219508042,30.0925302,-97.5259201,78612
480219508043,30.0968716,-97.5792351,78617
480219508032,30.1203098,-97.5616694,78617
480219508031,30.1313505,-97.5630049,
480219501011,30.2498772,-97.3811625,
480219502021,30.374058,-97.3827631,78621
480219508052,30.0691095,-97.609892,78616
480219503031,30.1447261,-97.4984899,78612
480219503013,30.1712078,-97.4842792,78612
480219502022,30.34858,-97.3980266,78621
480219501012,30.2154155,-97.4290228,78621
484910201203,30.6525842,-97.812426,78628
480219501021,30.3691661,-97.3299048,78621
482090109141,30.0846964,-97.9534275,
484910201213,30.6430812,-97.7000521,78628
482090104022,29.7942508,-97.9748326,
482090108172,30.2441676,-98.1836942,78620
482090108181,30.2899527,-98.1442884,78620
482090108121,30.081026,-98.0415993,78619
482090108063,30.173049,-98.0659967,
482090108122,29.9966053,-98.0496782,
482090109171,29.9662419,-97.8556191,78640
482090109123,30.1247217,-97.885766,78739
482090109121,30.1403641,-97.9405419,
